camera,timestamp,x,y,zone
CAM 5,56.4,357,1047,Checkout_Counter
CAM 5,56.4,1095,733,Checkout_Counter
CAM 5,56.4,968,729,Checkout_Counter
CAM 5,56.4,232,719,Checkout_Counter
CAM 5,56.4,652,724,Checkout_Counter
CAM 5,56.4,1070,611,Checkout_Counter
CAM 5,56.4,986,562,Checkout_Counter
CAM 5,56.4,1161,584,Checkout_Counter
CAM 5,56.4,916,388,Checkout_Counter
CAM 5,56.4,402,391,Checkout_Counter
CAM 5,56.4,578,392,Checkout_Counter
CAM 5,56.4,737,388,Checkout_Counter
CAM 5,56.4,1272,377,Checkout_Counter
CAM 5,56.4,1154,260,Checkout_Counter
CAM 5,56.4,1244,236,Checkout_Counter
CAM 5,56.4,950,281,Checkout_Counter
CAM 5,56.4,1184,182,Checkout_Counter
CAM 5,56.4,729,79,Checkout_Counter
CAM 5,56.4,1831,82,Checkout_Counter
CAM 5,56.4,618,63,Checkout_Counter
CAM 5,56.4,361,60,Checkout_Counter
CAM 5,56.4,517,54,Checkout_Counter
CAM 5,56.4,875,60,Checkout_Counter
CAM 5,56.4,1223,52,Checkout_Counter
CAM 5,56.4,1022,48,Checkout_Counter
CAM 5,56.6,170,1044,Checkout_Counter
CAM 5,56.6,831,1054,Checkout_Counter
CAM 5,56.6,108,1035,Checkout_Counter
CAM 5,56.6,411,1035,Checkout_Counter
CAM 5,56.6,948,720,Checkout_Counter
CAM 5,56.6,232,707,Checkout_Counter
CAM 5,56.6,658,711,Checkout_Counter
CAM 5,56.6,1017,664,Checkout_Counter
CAM 5,56.6,989,587,Checkout_Counter
CAM 5,56.6,1162,578,Checkout_Counter
CAM 5,56.6,915,380,Checkout_Counter
CAM 5,56.6,405,376,Checkout_Counter
CAM 5,56.6,732,370,Checkout_Counter
CAM 5,56.6,608,377,Checkout_Counter
CAM 5,56.6,1149,258,Checkout_Counter
CAM 5,56.6,1341,225,Checkout_Counter
CAM 5,56.6,1262,309,Checkout_Counter
CAM 5,56.6,952,269,Checkout_Counter
CAM 5,56.6,1831,82,Checkout_Counter
CAM 5,56.6,594,68,Checkout_Counter
CAM 5,56.6,291,54,Checkout_Counter
CAM 5,56.6,665,55,Checkout_Counter
CAM 5,56.6,383,53,Checkout_Counter
CAM 5,56.6,875,45,Checkout_Counter
CAM 5,56.6,22,25,Checkout_Counter
CAM 5,56.6,1204,119,Checkout_Counter
CAM 5,56.6,1025,50,Checkout_Counter
CAM 5,56.8,825,1042,Checkout_Counter
CAM 5,56.8,111,1029,Checkout_Counter
CAM 5,56.8,414,1022,Checkout_Counter
CAM 5,56.8,918,706,Checkout_Counter
CAM 5,56.8,228,697,Checkout_Counter
CAM 5,56.8,660,699,Checkout_Counter
CAM 5,56.8,1084,624,Checkout_Counter
CAM 5,56.8,1053,624,Checkout_Counter
CAM 5,56.8,1031,649,Checkout_Counter
CAM 5,56.8,1158,591,Checkout_Counter
CAM 5,56.8,1246,502,Checkout_Counter
CAM 5,56.8,338,377,Checkout_Counter
CAM 5,56.8,915,369,Checkout_Counter
CAM 5,56.8,412,362,Checkout_Counter
CAM 5,56.8,1287,363,Checkout_Counter
CAM 5,56.8,94,338,Checkout_Counter
CAM 5,56.8,618,365,Checkout_Counter
CAM 5,56.8,732,361,Checkout_Counter
CAM 5,56.8,1192,240,Checkout_Counter
CAM 5,56.8,961,293,Checkout_Counter
CAM 5,56.8,1831,82,Checkout_Counter
CAM 5,56.8,665,49,Checkout_Counter
CAM 5,56.8,420,44,Checkout_Counter
CAM 5,56.8,1207,202,Checkout_Counter
CAM 5,56.8,1029,41,Checkout_Counter
CAM 5,56.8,876,31,Checkout_Counter
CAM 5,56.8,37,20,Checkout_Counter
CAM 5,57.0,823,1028,Checkout_Counter
CAM 5,57.0,419,1009,Checkout_Counter
CAM 5,57.0,892,690,Checkout_Counter
CAM 5,57.0,621,688,Checkout_Counter
CAM 5,57.0,663,687,Checkout_Counter
CAM 5,57.0,324,681,Checkout_Counter
CAM 5,57.0,227,682,Checkout_Counter
CAM 5,57.0,1083,626,Checkout_Counter
CAM 5,57.0,1053,624,Checkout_Counter
CAM 5,57.0,1026,654,Checkout_Counter
CAM 5,57.0,1162,591,Checkout_Counter
CAM 5,57.0,961,521,Checkout_Counter
CAM 5,57.0,1247,491,Checkout_Counter
CAM 5,57.0,1342,359,Checkout_Counter
CAM 5,57.0,1288,352,Checkout_Counter
CAM 5,57.0,418,350,Checkout_Counter
CAM 5,57.0,94,337,Checkout_Counter
CAM 5,57.0,906,352,Checkout_Counter
CAM 5,57.0,788,332,Checkout_Counter
CAM 5,57.0,674,348,Checkout_Counter
CAM 5,57.0,1248,276,Checkout_Counter
CAM 5,57.0,970,244,Checkout_Counter
CAM 5,57.0,1831,82,Checkout_Counter
CAM 5,57.0,1205,136,Checkout_Counter
CAM 5,57.0,1035,32,Checkout_Counter
CAM 5,57.0,876,24,Checkout_Counter
CAM 5,57.0,53,19,Checkout_Counter
CAM 5,57.2,839,1013,Checkout_Counter
CAM 5,57.2,358,994,Checkout_Counter
CAM 5,57.2,318,667,Checkout_Counter
CAM 5,57.2,228,667,Checkout_Counter
CAM 5,57.2,673,673,Checkout_Counter
CAM 5,57.2,612,653,Checkout_Counter
CAM 5,57.2,1048,637,Checkout_Counter
CAM 5,57.2,1081,628,Checkout_Counter
CAM 5,57.2,1010,532,Checkout_Counter
CAM 5,57.2,954,577,Checkout_Counter
CAM 5,57.2,1178,534,Checkout_Counter
CAM 5,57.2,1250,471,Checkout_Counter
CAM 5,57.2,378,347,Checkout_Counter
CAM 5,57.2,1343,360,Checkout_Counter
CAM 5,57.2,95,337,Checkout_Counter
CAM 5,57.2,905,342,Checkout_Counter
CAM 5,57.2,501,336,Checkout_Counter
CAM 5,57.2,688,333,Checkout_Counter
CAM 5,57.2,1242,326,Checkout_Counter
CAM 5,57.2,1192,281,Checkout_Counter
CAM 5,57.2,1245,238,Checkout_Counter
CAM 5,57.2,992,235,Checkout_Counter
CAM 5,57.2,1191,152,Checkout_Counter
CAM 5,57.2,1334,19,Checkout_Counter
CAM 5,57.2,1224,31,Checkout_Counter
CAM 5,57.2,1037,28,Checkout_Counter
CAM 5,57.2,876,18,Checkout_Counter
CAM 5,57.2,54,14,Checkout_Counter
CAM 5,57.4,852,1001,Checkout_Counter
CAM 5,57.4,355,981,Checkout_Counter
CAM 5,57.4,1035,723,Checkout_Counter
CAM 5,57.4,231,657,Checkout_Counter
CAM 5,57.4,303,657,Checkout_Counter
CAM 5,57.4,676,660,Checkout_Counter
CAM 5,57.4,587,648,Checkout_Counter
CAM 5,57.4,1065,626,Checkout_Counter
CAM 5,57.4,1009,574,Checkout_Counter
CAM 5,57.4,1251,461,Checkout_Counter
CAM 5,57.4,954,530,Checkout_Counter
CAM 5,57.4,1344,359,Checkout_Counter
CAM 5,57.4,96,335,Checkout_Counter
CAM 5,57.4,510,326,Checkout_Counter
CAM 5,57.4,689,318,Checkout_Counter
CAM 5,57.4,1181,479,Checkout_Counter
CAM 5,57.4,1360,216,Checkout_Counter
CAM 5,57.4,928,274,Checkout_Counter
CAM 5,57.4,1202,199,Checkout_Counter
CAM 5,57.4,977,127,Checkout_Counter
CAM 5,57.4,1349,22,Checkout_Counter
CAM 5,57.4,1225,25,Checkout_Counter
CAM 5,57.4,1162,55,Checkout_Counter
CAM 5,57.4,1030,27,Checkout_Counter
CAM 5,57.4,73,6,Checkout_Counter
CAM 5,57.6,977,988,Checkout_Counter
CAM 5,57.6,858,987,Checkout_Counter
CAM 5,57.6,348,969,Checkout_Counter
CAM 5,57.6,1033,723,Checkout_Counter
CAM 5,57.6,1163,647,Checkout_Counter
CAM 5,57.6,271,645,Checkout_Counter
CAM 5,57.6,585,639,Checkout_Counter
CAM 5,57.6,682,646,Checkout_Counter
CAM 5,57.6,1065,625,Checkout_Counter
CAM 5,57.6,989,441,Checkout_Counter
CAM 5,57.6,1344,360,Checkout_Counter
CAM 5,57.6,1183,485,Checkout_Counter
CAM 5,57.6,824,297,Checkout_Counter
CAM 5,57.6,514,307,Checkout_Counter
CAM 5,57.6,681,305,Checkout_Counter
CAM 5,57.6,1366,208,Checkout_Counter
CAM 5,57.6,917,83,Checkout_Counter
CAM 5,57.6,1255,24,Checkout_Counter
CAM 5,57.6,1183,150,Checkout_Counter
CAM 5,57.6,942,355,Checkout_Counter
CAM 5,57.8,1007,968,Checkout_Counter
CAM 5,57.8,848,969,Checkout_Counter
CAM 5,57.8,341,954,Checkout_Counter
CAM 5,57.8,580,632,Checkout_Counter
CAM 5,57.8,1164,634,Checkout_Counter
CAM 5,57.8,274,620,Checkout_Counter
CAM 5,57.8,1247,610,Checkout_Counter
CAM 5,57.8,1065,625,Checkout_Counter
CAM 5,57.8,682,614,Checkout_Counter
CAM 5,57.8,995,406,Checkout_Counter
CAM 5,57.8,1343,359,Checkout_Counter
CAM 5,57.8,1248,289,Checkout_Counter
CAM 5,57.8,513,298,Checkout_Counter
CAM 5,57.8,776,235,Checkout_Counter
CAM 5,57.8,1098,177,Checkout_Counter
CAM 5,57.8,1038,214,Checkout_Counter
CAM 5,57.8,1370,205,Checkout_Counter
CAM 5,57.8,891,63,Checkout_Counter
CAM 5,57.8,904,29,Checkout_Counter
CAM 5,57.8,1337,22,Checkout_Counter
CAM 5,57.8,1265,24,Checkout_Counter
CAM 5,57.8,1184,350,Checkout_Counter
CAM 5,57.8,814,355,Checkout_Counter
CAM 5,58.0,1004,954,Checkout_Counter
CAM 5,58.0,849,956,Checkout_Counter
CAM 5,58.0,335,939,Checkout_Counter
CAM 5,58.0,580,625,Checkout_Counter
CAM 5,58.0,275,610,Checkout_Counter
CAM 5,58.0,1250,605,Checkout_Counter
CAM 5,58.0,682,597,Checkout_Counter
CAM 5,58.0,970,369,Checkout_Counter
CAM 5,58.0,1344,360,Checkout_Counter
CAM 5,58.0,966,284,Checkout_Counter
CAM 5,58.0,729,208,Checkout_Counter
CAM 5,58.0,1090,170,Checkout_Counter
CAM 5,58.0,1245,95,Checkout_Counter
CAM 5,58.0,1359,132,Checkout_Counter
CAM 5,58.0,1135,354,Checkout_Counter
CAM 5,58.0,1041,10,Checkout_Counter
CAM 5,58.0,765,339,Checkout_Counter
CAM 5,58.2,1003,946,Checkout_Counter
CAM 5,58.2,850,943,Checkout_Counter
CAM 5,58.2,332,926,Checkout_Counter
CAM 5,58.2,1083,734,Checkout_Counter
CAM 5,58.2,576,620,Checkout_Counter
CAM 5,58.2,1079,644,Checkout_Counter
CAM 5,58.2,280,596,Checkout_Counter
CAM 5,58.2,1255,597,Checkout_Counter
CAM 5,58.2,680,593,Checkout_Counter
CAM 5,58.2,287,426,Checkout_Counter
CAM 5,58.2,1343,359,Checkout_Counter
CAM 5,58.2,513,263,Checkout_Counter
CAM 5,58.2,1338,231,Checkout_Counter
CAM 5,58.2,643,212,Checkout_Counter
CAM 5,58.2,1197,369,Checkout_Counter
CAM 5,58.2,1245,94,Checkout_Counter
CAM 5,58.2,988,365,Checkout_Counter
CAM 5,58.2,1372,123,Checkout_Counter
CAM 5,58.2,1151,75,Checkout_Counter
CAM 5,58.2,748,332,Checkout_Counter
CAM 5,58.4,1002,938,Checkout_Counter
CAM 5,58.4,854,932,Checkout_Counter
CAM 5,58.4,332,913,Checkout_Counter
CAM 5,58.4,1098,735,Checkout_Counter
CAM 5,58.4,555,612,Checkout_Counter
CAM 5,58.4,313,594,Checkout_Counter
CAM 5,58.4,601,579,Checkout_Counter
CAM 5,58.4,669,589,Checkout_Counter
CAM 5,58.4,262,587,Checkout_Counter
CAM 5,58.4,1259,587,Checkout_Counter
CAM 5,58.4,1152,609,Checkout_Counter
CAM 5,58.4,287,425,Checkout_Counter
CAM 5,58.4,823,447,Checkout_Counter
CAM 5,58.4,1163,485,Checkout_Counter
CAM 5,58.4,839,255,Checkout_Counter
CAM 5,58.4,519,242,Checkout_Counter
CAM 5,58.4,899,234,Checkout_Counter
CAM 5,58.4,1075,202,Checkout_Counter
CAM 5,58.4,1198,181,Checkout_Counter
CAM 5,58.4,1393,116,Checkout_Counter
CAM 5,58.4,1245,89,Checkout_Counter
CAM 5,58.4,867,90,Checkout_Counter
CAM 5,58.4,1076,23,Checkout_Counter
CAM 5,58.4,969,356,Checkout_Counter
CAM 5,58.4,1169,41,Checkout_Counter
CAM 5,58.4,691,323,Checkout_Counter
CAM 5,58.6,847,924,Checkout_Counter
CAM 5,58.6,916,924,Checkout_Counter
CAM 5,58.6,329,899,Checkout_Counter
CAM 5,58.6,1094,668,Checkout_Counter
CAM 5,58.6,322,579,Checkout_Counter
CAM 5,58.6,1155,604,Checkout_Counter
CAM 5,58.6,1263,572,Checkout_Counter
CAM 5,58.6,268,577,Checkout_Counter
CAM 5,58.6,650,578,Checkout_Counter
CAM 5,58.6,800,567,Checkout_Counter
CAM 5,58.6,776,476,Checkout_Counter
CAM 5,58.6,821,433,Checkout_Counter
CAM 5,58.6,740,378,Checkout_Counter
CAM 5,58.6,1327,362,Checkout_Counter
CAM 5,58.6,1318,309,Checkout_Counter
CAM 5,58.6,470,295,Checkout_Counter
CAM 5,58.6,1317,279,Checkout_Counter
CAM 5,58.6,894,246,Checkout_Counter
CAM 5,58.6,1201,400,Checkout_Counter
CAM 5,58.6,1086,93,Checkout_Counter
CAM 5,58.6,1242,76,Checkout_Counter
CAM 5,58.6,870,85,Checkout_Counter
CAM 5,58.6,1182,164,Checkout_Counter
CAM 5,58.6,1249,28,Checkout_Counter
CAM 5,58.6,973,354,Checkout_Counter
CAM 5,58.6,1170,23,Checkout_Counter
CAM 5,58.6,635,141,Checkout_Counter
CAM 5,58.8,328,888,Checkout_Counter
CAM 5,58.8,798,732,Checkout_Counter
CAM 5,58.8,1165,586,Checkout_Counter
CAM 5,58.8,330,565,Checkout_Counter
CAM 5,58.8,1269,559,Checkout_Counter
CAM 5,58.8,275,562,Checkout_Counter
CAM 5,58.8,652,563,Checkout_Counter
CAM 5,58.8,806,423,Checkout_Counter
CAM 5,58.8,737,372,Checkout_Counter
CAM 5,58.8,377,285,Checkout_Counter
CAM 5,58.8,1322,334,Checkout_Counter
CAM 5,58.8,1202,403,Checkout_Counter
CAM 5,58.8,785,198,Checkout_Counter
CAM 5,58.8,688,86,Checkout_Counter
CAM 5,58.8,1241,75,Checkout_Counter
CAM 5,58.8,871,59,Checkout_Counter
CAM 5,58.8,1250,27,Checkout_Counter
CAM 5,58.8,1177,138,Checkout_Counter
CAM 5,58.8,1072,13,Checkout_Counter
CAM 5,58.8,1015,378,Checkout_Counter
CAM 5,58.8,591,188,Checkout_Counter
CAM 5,59.0,615,864,Checkout_Counter
CAM 5,59.0,1101,861,Checkout_Counter
CAM 5,59.0,327,876,Checkout_Counter
CAM 5,59.0,797,730,Checkout_Counter
CAM 5,59.0,336,551,Checkout_Counter
CAM 5,59.0,654,550,Checkout_Counter
CAM 5,59.0,283,550,Checkout_Counter
CAM 5,59.0,1135,545,Checkout_Counter
CAM 5,59.0,803,407,Checkout_Counter
CAM 5,59.0,736,366,Checkout_Counter
CAM 5,59.0,807,318,Checkout_Counter
CAM 5,59.0,1321,335,Checkout_Counter
CAM 5,59.0,1216,405,Checkout_Counter
CAM 5,59.0,686,75,Checkout_Counter
CAM 5,59.0,907,44,Checkout_Counter
CAM 5,59.0,874,44,Checkout_Counter
CAM 5,59.0,1250,25,Checkout_Counter
CAM 5,59.0,1016,379,Checkout_Counter
CAM 5,59.0,1177,133,Checkout_Counter
CAM 5,59.0,1072,14,Checkout_Counter
CAM 5,59.0,534,210,Checkout_Counter
CAM 5,59.2,615,857,Checkout_Counter
CAM 5,59.2,1100,856,Checkout_Counter
CAM 5,59.2,328,862,Checkout_Counter
CAM 5,59.2,690,696,Checkout_Counter
CAM 5,59.2,877,674,Checkout_Counter
CAM 5,59.2,757,673,Checkout_Counter
CAM 5,59.2,1126,546,Checkout_Counter
CAM 5,59.2,344,537,Checkout_Counter
CAM 5,59.2,678,538,Checkout_Counter
CAM 5,59.2,291,537,Checkout_Counter
CAM 5,59.2,412,520,Checkout_Counter
CAM 5,59.2,647,344,Checkout_Counter
CAM 5,59.2,765,387,Checkout_Counter
CAM 5,59.2,794,323,Checkout_Counter
CAM 5,59.2,1322,332,Checkout_Counter
CAM 5,59.2,680,218,Checkout_Counter
CAM 5,59.2,510,189,Checkout_Counter
CAM 5,59.2,613,182,Checkout_Counter
CAM 5,59.2,1834,81,Checkout_Counter
CAM 5,59.2,1050,83,Checkout_Counter
CAM 5,59.2,906,43,Checkout_Counter
CAM 5,59.2,342,247,Checkout_Counter
CAM 5,59.2,1243,23,Checkout_Counter
CAM 5,59.2,1175,132,Checkout_Counter
CAM 5,59.2,1071,14,Checkout_Counter
CAM 5,59.2,1064,377,Checkout_Counter
CAM 5,59.2,878,39,Checkout_Counter
CAM 5,59.4,615,850,Checkout_Counter
CAM 5,59.4,1100,848,Checkout_Counter
CAM 5,59.4,329,848,Checkout_Counter
CAM 5,59.4,1089,734,Checkout_Counter
CAM 5,59.4,757,672,Checkout_Counter
CAM 5,59.4,694,678,Checkout_Counter
CAM 5,59.4,842,652,Checkout_Counter
CAM 5,59.4,1128,547,Checkout_Counter
CAM 5,59.4,677,521,Checkout_Counter
CAM 5,59.4,313,522,Checkout_Counter
CAM 5,59.4,413,515,Checkout_Counter
CAM 5,59.4,800,390,Checkout_Counter
CAM 5,59.4,150,338,Checkout_Counter
CAM 5,59.4,645,337,Checkout_Counter
CAM 5,59.4,753,340,Checkout_Counter
CAM 5,59.4,1098,464,Checkout_Counter
CAM 5,59.4,631,184,Checkout_Counter
CAM 5,59.4,978,316,Checkout_Counter
CAM 5,59.4,1046,112,Checkout_Counter
CAM 5,59.4,1834,82,Checkout_Counter
CAM 5,59.4,1008,85,Checkout_Counter
CAM 5,59.4,1052,62,Checkout_Counter
CAM 5,59.4,904,45,Checkout_Counter
CAM 5,59.4,278,257,Checkout_Counter
CAM 5,59.4,1242,22,Checkout_Counter
CAM 5,59.4,1175,129,Checkout_Counter
CAM 5,59.4,1071,14,Checkout_Counter
CAM 5,59.4,1020,23,Checkout_Counter
CAM 5,59.4,886,25,Checkout_Counter
CAM 5,59.6,616,841,Checkout_Counter
CAM 5,59.6,1102,841,Checkout_Counter
CAM 5,59.6,334,833,Checkout_Counter
CAM 5,59.6,1089,733,Checkout_Counter
CAM 5,59.6,760,665,Checkout_Counter
CAM 5,59.6,697,661,Checkout_Counter
CAM 5,59.6,876,601,Checkout_Counter
CAM 5,59.6,984,546,Checkout_Counter
CAM 5,59.6,676,509,Checkout_Counter
CAM 5,59.6,412,502,Checkout_Counter
CAM 5,59.6,801,381,Checkout_Counter
CAM 5,59.6,651,328,Checkout_Counter
CAM 5,59.6,752,337,Checkout_Counter
CAM 5,59.6,1085,463,Checkout_Counter
CAM 5,59.6,972,304,Checkout_Counter
CAM 5,59.6,1834,82,Checkout_Counter
CAM 5,59.6,231,334,Checkout_Counter
CAM 5,59.6,1052,62,Checkout_Counter
CAM 5,59.6,1173,127,Checkout_Counter
CAM 5,59.6,1071,14,Checkout_Counter
CAM 5,59.6,887,21,Checkout_Counter
CAM 5,59.8,618,829,Checkout_Counter
CAM 5,59.8,1097,828,Checkout_Counter
CAM 5,59.8,1086,731,Checkout_Counter
CAM 5,59.8,762,663,Checkout_Counter
CAM 5,59.8,702,639,Checkout_Counter
CAM 5,59.8,670,491,Checkout_Counter
CAM 5,59.8,362,486,Checkout_Counter
CAM 5,59.8,373,356,Checkout_Counter
CAM 5,59.8,644,319,Checkout_Counter
CAM 5,59.8,680,307,Checkout_Counter
CAM 5,59.8,763,314,Checkout_Counter
CAM 5,59.8,1066,453,Checkout_Counter
CAM 5,59.8,1191,207,Checkout_Counter
CAM 5,59.8,972,296,Checkout_Counter
CAM 5,59.8,291,474,Checkout_Counter
CAM 5,59.8,1834,82,Checkout_Counter
CAM 5,59.8,1052,61,Checkout_Counter
CAM 5,59.8,1163,94,Checkout_Counter
CAM 5,59.8,1072,14,Checkout_Counter
CAM 5,59.8,890,11,Checkout_Counter
CAM 5,60.0,620,816,Checkout_Counter
CAM 5,60.0,1106,815,Checkout_Counter
CAM 5,60.0,706,628,Checkout_Counter
CAM 5,60.0,669,479,Checkout_Counter
CAM 5,60.0,369,480,Checkout_Counter
CAM 5,60.0,348,352,Checkout_Counter
CAM 5,60.0,180,342,Checkout_Counter
CAM 5,60.0,284,281,Checkout_Counter
CAM 5,60.0,645,302,Checkout_Counter
CAM 5,60.0,755,304,Checkout_Counter
CAM 5,60.0,459,280,Checkout_Counter
CAM 5,60.0,184,267,Checkout_Counter
CAM 5,60.0,1312,245,Checkout_Counter
CAM 5,60.0,1046,452,Checkout_Counter
CAM 5,60.0,1195,204,Checkout_Counter
CAM 5,60.0,973,296,Checkout_Counter
CAM 5,60.0,289,491,Checkout_Counter
CAM 5,60.0,1834,85,Checkout_Counter
CAM 5,60.0,1053,61,Checkout_Counter
CAM 5,60.0,1163,94,Checkout_Counter
CAM 5,60.0,1071,13,Checkout_Counter
CAM 5,60.2,1107,801,Checkout_Counter
CAM 5,60.2,631,801,Checkout_Counter
CAM 5,60.2,751,645,Checkout_Counter
CAM 5,60.2,713,613,Checkout_Counter
CAM 5,60.2,671,473,Checkout_Counter
CAM 5,60.2,323,468,Checkout_Counter
CAM 5,60.2,405,464,Checkout_Counter
CAM 5,60.2,351,351,Checkout_Counter
CAM 5,60.2,198,347,Checkout_Counter
CAM 5,60.2,430,281,Checkout_Counter
CAM 5,60.2,756,301,Checkout_Counter
CAM 5,60.2,647,276,Checkout_Counter
CAM 5,60.2,140,263,Checkout_Counter
CAM 5,60.2,287,524,Checkout_Counter
CAM 5,60.2,1059,439,Checkout_Counter
CAM 5,60.2,972,296,Checkout_Counter
CAM 5,60.2,1054,55,Checkout_Counter
CAM 5,60.2,1161,95,Checkout_Counter
CAM 5,60.2,1071,13,Checkout_Counter
CAM 5,60.4,297,1069,Checkout_Counter
CAM 5,60.4,86,896,Checkout_Counter
CAM 5,60.4,1108,790,Checkout_Counter
CAM 5,60.4,635,788,Checkout_Counter
CAM 5,60.4,744,624,Checkout_Counter
CAM 5,60.4,717,599,Checkout_Counter
CAM 5,60.4,896,581,Checkout_Counter
CAM 5,60.4,286,658,Checkout_Counter
CAM 5,60.4,652,465,Checkout_Counter
CAM 5,60.4,415,449,Checkout_Counter
CAM 5,60.4,460,279,Checkout_Counter
CAM 5,60.4,723,296,Checkout_Counter
CAM 5,60.4,648,274,Checkout_Counter
CAM 5,60.4,16,270,Checkout_Counter
CAM 5,60.4,142,263,Checkout_Counter
CAM 5,60.4,1310,241,Checkout_Counter
CAM 5,60.4,1177,436,Checkout_Counter
CAM 5,60.4,937,294,Checkout_Counter
CAM 5,60.4,36,109,Checkout_Counter
CAM 5,60.4,1161,125,Checkout_Counter
CAM 5,60.4,1160,28,Checkout_Counter
CAM 5,60.4,1073,13,Checkout_Counter
CAM 5,60.6,345,1058,Checkout_Counter
CAM 5,60.6,83,908,Checkout_Counter
CAM 5,60.6,1110,780,Checkout_Counter
CAM 5,60.6,639,776,Checkout_Counter
CAM 5,60.6,322,768,Checkout_Counter
CAM 5,60.6,69,793,Checkout_Counter
CAM 5,60.6,979,703,Checkout_Counter
CAM 5,60.6,744,624,Checkout_Counter
CAM 5,60.6,721,589,Checkout_Counter
CAM 5,60.6,1081,525,Checkout_Counter
CAM 5,60.6,630,459,Checkout_Counter
CAM 5,60.6,418,435,Checkout_Counter
CAM 5,60.6,1326,352,Checkout_Counter
CAM 5,60.6,811,301,Checkout_Counter
CAM 5,60.6,460,279,Checkout_Counter
CAM 5,60.6,707,275,Checkout_Counter
CAM 5,60.6,649,273,Checkout_Counter
CAM 5,60.6,141,262,Checkout_Counter
CAM 5,60.6,1310,240,Checkout_Counter
CAM 5,60.6,784,222,Checkout_Counter
CAM 5,60.6,1053,434,Checkout_Counter
CAM 5,60.6,1146,177,Checkout_Counter
CAM 5,60.6,964,290,Checkout_Counter
CAM 5,60.6,37,106,Checkout_Counter
CAM 5,60.6,1185,109,Checkout_Counter
CAM 5,60.6,1161,30,Checkout_Counter
CAM 5,60.6,1073,12,Checkout_Counter
CAM 5,60.8,322,1052,Checkout_Counter
CAM 5,60.8,82,912,Checkout_Counter
CAM 5,60.8,24,821,Checkout_Counter
CAM 5,60.8,1107,766,Checkout_Counter
CAM 5,60.8,642,759,Checkout_Counter
CAM 5,60.8,252,752,Checkout_Counter
CAM 5,60.8,978,711,Checkout_Counter
CAM 5,60.8,721,575,Checkout_Counter
CAM 5,60.8,1079,524,Checkout_Counter
CAM 5,60.8,541,414,Checkout_Counter
CAM 5,60.8,705,418,Checkout_Counter
CAM 5,60.8,437,422,Checkout_Counter
CAM 5,60.8,1321,350,Checkout_Counter
CAM 5,60.8,1316,307,Checkout_Counter
CAM 5,60.8,459,280,Checkout_Counter
CAM 5,60.8,102,268,Checkout_Counter
CAM 5,60.8,184,262,Checkout_Counter
CAM 5,60.8,670,212,Checkout_Counter
CAM 5,60.8,767,216,Checkout_Counter
CAM 5,60.8,1144,181,Checkout_Counter
CAM 5,60.8,1047,430,Checkout_Counter
CAM 5,60.8,964,290,Checkout_Counter
CAM 5,60.8,1193,111,Checkout_Counter
CAM 5,60.8,1161,32,Checkout_Counter
CAM 5,60.8,1079,12,Checkout_Counter
CAM 5,61.0,827,1072,Checkout_Counter
CAM 5,61.0,322,1056,Checkout_Counter
CAM 5,61.0,83,910,Checkout_Counter
CAM 5,61.0,21,831,Checkout_Counter
CAM 5,61.0,1109,759,Checkout_Counter
CAM 5,61.0,645,749,Checkout_Counter
CAM 5,61.0,252,737,Checkout_Counter
CAM 5,61.0,993,709,Checkout_Counter
CAM 5,61.0,724,566,Checkout_Counter
CAM 5,61.0,1083,526,Checkout_Counter
CAM 5,61.0,706,416,Checkout_Counter
CAM 5,61.0,446,408,Checkout_Counter
CAM 5,61.0,561,402,Checkout_Counter
CAM 5,61.0,741,387,Checkout_Counter
CAM 5,61.0,1020,395,Checkout_Counter
CAM 5,61.0,1319,348,Checkout_Counter
CAM 5,61.0,103,268,Checkout_Counter
CAM 5,61.0,189,263,Checkout_Counter
CAM 5,61.0,719,210,Checkout_Counter
CAM 5,61.0,1145,178,Checkout_Counter
CAM 5,61.0,1046,426,Checkout_Counter
CAM 5,61.0,971,240,Checkout_Counter
CAM 5,61.0,1192,101,Checkout_Counter
CAM 5,61.0,1163,29,Checkout_Counter
CAM 5,61.0,1082,11,Checkout_Counter
CAM 5,61.2,827,1065,Checkout_Counter
CAM 5,61.2,322,1051,Checkout_Counter
CAM 5,61.2,83,908,Checkout_Counter
CAM 5,61.2,1107,760,Checkout_Counter
CAM 5,61.2,1128,734,Checkout_Counter
CAM 5,61.2,344,732,Checkout_Counter
CAM 5,61.2,247,727,Checkout_Counter
CAM 5,61.2,650,732,Checkout_Counter
CAM 5,61.2,725,555,Checkout_Counter
CAM 5,61.2,706,416,Checkout_Counter
CAM 5,61.2,454,395,Checkout_Counter
CAM 5,61.2,568,396,Checkout_Counter
CAM 5,61.2,1025,398,Checkout_Counter
CAM 5,61.2,716,380,Checkout_Counter
CAM 5,61.2,1317,341,Checkout_Counter
CAM 5,61.2,193,262,Checkout_Counter
CAM 5,61.2,720,204,Checkout_Counter
CAM 5,61.2,1043,427,Checkout_Counter
CAM 5,61.2,1149,167,Checkout_Counter
CAM 5,61.2,974,225,Checkout_Counter
CAM 5,61.2,215,53,Checkout_Counter
CAM 5,61.2,1189,68,Checkout_Counter
CAM 5,61.4,829,1060,Checkout_Counter
CAM 5,61.4,317,1041,Checkout_Counter
CAM 5,61.4,81,903,Checkout_Counter
CAM 5,61.4,341,720,Checkout_Counter
CAM 5,61.4,653,720,Checkout_Counter
